id,commit_id,file_id,author_name,commit_day,commit_hour,cumulative_change_count,cumulative_bug_count,change_log_length,changed_LOC,sloc,bug_introducing,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineCode,CountDeclClass,CountDeclFunction,CountDeclInstanceMethod,CountDeclMethod,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceVariable,CountDeclMethodPrivate,MaxNesting,AvgLineBlank,AvgLineComment,CountDeclMethodDefault,CountDeclMethodProtected,Delta_AvgCyclomatic,Delta_AvgCyclomaticModified,Delta_AvgCyclomaticStrict,Delta_AvgEssential,Delta_AvgLine,Delta_AvgLineCode,Delta_CountDeclClass,Delta_CountDeclFunction,Delta_CountDeclInstanceMethod,Delta_CountDeclMethod,Delta_CountDeclMethodPublic,Delta_CountLine,Delta_CountLineBlank,Delta_CountLineCode,Delta_CountLineCodeDecl,Delta_CountLineCodeExe,Delta_CountLineComment,Delta_CountSemicolon,Delta_CountStmt,Delta_CountStmtDecl,Delta_CountStmtExe,Delta_MaxCyclomatic,Delta_MaxCyclomaticModified,Delta_MaxCyclomaticStrict,Delta_RatioCommentToCode,Delta_SumCyclomatic,Delta_SumCyclomaticModified,Delta_SumCyclomaticStrict,Delta_SumEssential,Delta_CountDeclClassMethod,Delta_CountDeclClassVariable,Delta_CountDeclInstanceVariable,Delta_CountDeclMethodPrivate,Delta_MaxNesting,Delta_AvgLineBlank,Delta_AvgLineComment,Delta_CountDeclMethodDefault,Delta_CountDeclMethodProtected
262,684,224,bbansal, Monday,23,17,5,79,15,436,1,2,2,2,1,8,7,3,28,29,30,25,436,67,283,116,158,86,143,206,107,99,10,10,10,0.3,59,59,61,32,1,14,6,5,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,13,4,8,2,5,1,4,6,2,4,0,0,0,-0.00999999,2,2,2,0,0,1,0,0,0,0,0,0,0
263,688,224,Bhupesh Bansal, Tuesday,15,18,5,45,197,377,1,2,2,2,1,8,7,2,25,26,27,20,377,59,261,109,148,57,132,189,100,89,10,10,10,0.22,54,54,54,31,1,15,5,7,4,0,0,0,0,0,0,0,0,0,0,-1,-3,-3,-3,-5,-59,-8,-22,-7,-10,-29,-11,-17,-7,-10,0,0,0,-0.08,-5,-5,-7,-1,0,1,-1,2,0,0,0,0,0
264,532,580,Ismael Juma, Thursday,1,6,1,181,4,378,0,2,2,2,1,12,9,2,19,19,19,15,378,51,236,88,137,91,131,178,88,90,7,7,7,0.39,44,44,44,19,0,5,6,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,532,118,Ismael Juma, Thursday,1,9,1,181,39,255,0,2,2,2,1,9,9,1,18,18,18,14,255,27,200,63,115,28,106,153,65,88,5,5,5,0.14,44,44,44,34,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,532,634,Ismael Juma, Thursday,1,3,1,181,8,78,0,1,1,1,1,1,1,1,10,10,10,10,78,14,41,40,0,23,20,21,21,0,1,1,1,0.56,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,532,639,Ismael Juma, Thursday,1,5,2,181,28,189,0,1,1,1,1,10,10,1,12,12,12,12,189,19,149,68,81,21,56,80,48,32,3,3,3,0.14,20,20,20,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,532,641,Ismael Juma, Thursday,1,8,2,181,471,5885,0,1,1,1,1,5,5,34,804,574,806,714,5885,965,4810,1620,2435,110,1876,3104,1121,1983,16,9,16,0.02,1218,1182,1245,925,232,80,97,62,3,0,0,0,30,0,0,0,0,0,0,2,56,41,56,50,637,501,115,26,71,21,133,224,78,146,0,0,0,-0.000000000447035,89,86,91,65,15,5,6,4,0,0,0,0,2
269,532,644,Ismael Juma, Thursday,1,4,1,181,26,195,0,1,1,1,1,10,10,1,13,13,13,11,195,18,151,69,81,26,97,119,55,64,3,3,3,0.17,19,19,19,13,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,532,148,Ismael Juma, Thursday,1,3,0,181,23,71,0,1,1,1,1,6,5,1,5,5,5,4,71,12,36,17,18,23,20,29,17,12,2,2,2,0.64,8,8,8,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,532,149,Ismael Juma, Thursday,1,7,2,181,1,31,0,0,0,0,0,0,0,1,0,0,0,0,31,3,13,12,10,15,11,12,12,0,0,0,0,1.15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000000238419,0,0,0,0,0,0,0,0,0,0,0,0,0
272,532,653,Ismael Juma, Thursday,1,8,2,181,17,172,0,3,2,3,1,14,14,1,9,9,9,4,172,15,151,60,95,6,82,111,58,53,7,5,7,0.04,30,23,30,9,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,532,656,Ismael Juma, Thursday,1,9,2,181,26,278,0,3,2,3,1,20,17,1,11,11,11,3,278,33,215,82,142,30,131,164,73,91,10,6,10,0.14,37,29,38,11,0,0,2,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,532,190,Ismael Juma, Thursday,1,6,0,181,3,88,0,1,1,1,1,3,3,1,11,11,11,11,88,16,48,21,15,24,23,35,20,15,1,1,1,0.5,11,11,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,532,201,Ismael Juma, Thursday,1,6,1,181,2,105,0,1,1,1,1,1,1,1,8,8,8,8,105,13,18,17,0,74,15,16,16,0,1,1,1,4.11,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,532,204,Ismael Juma, Thursday,1,8,0,181,9,149,0,2,2,2,1,7,6,1,9,0,9,9,149,17,85,40,36,47,41,67,39,28,3,3,3,0.55,21,21,21,11,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,532,209,Ismael Juma, Thursday,1,15,1,181,44,416,1,2,2,2,1,10,10,3,28,26,28,21,416,50,338,121,202,28,181,244,113,131,7,7,7,0.08,59,59,61,28,2,2,9,6,3,0,0,0,1,0,0,0,0,-1,0,1,3,2,3,3,22,4,18,6,10,0,6,9,5,4,0,0,0,-0.01,3,3,3,3,1,0,1,0,0,0,0,0,0
278,532,944,Ismael Juma, Thursday,1,3,0,181,4,157,0,1,1,1,1,5,5,1,16,16,16,9,157,23,107,47,48,27,55,82,45,37,3,3,3,0.25,23,23,23,16,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,532,211,Ismael Juma, Thursday,1,12,3,181,4,239,0,2,2,2,1,9,8,2,17,17,17,15,239,31,186,70,97,22,86,138,72,66,10,10,10,0.12,45,45,48,24,0,1,4,2,4,0,0,0,0,2,2,2,1,9,8,2,17,17,17,15,239,31,186,70,97,22,86,138,72,66,10,10,10,0.12,45,45,48,24,0,1,4,2,4,0,0,0,0
280,532,216,Ismael Juma, Thursday,1,8,2,181,20,206,0,2,2,2,1,13,13,1,10,10,10,9,206,16,169,61,108,22,86,109,55,54,4,4,4,0.13,23,23,23,12,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,532,222,Ismael Juma, Thursday,1,12,3,181,4,257,0,1,1,1,1,7,6,2,22,22,22,20,257,37,184,67,92,36,93,141,67,74,7,7,7,0.2,40,40,42,34,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,532,224,Ismael Juma, Thursday,1,19,5,181,4,202,0,1,1,1,1,6,6,1,17,16,17,17,201,28,142,68,72,31,74,107,65,42,6,6,6,0.22,29,29,29,19,1,7,1,0,3,0,0,0,0,-1,-1,-1,0,-2,-1,-1,-8,-10,-10,-3,-176,-31,-119,-41,-76,-26,-58,-82,-35,-47,-4,-4,-4,-0.00000000119209,-25,-25,-25,-12,0,-8,-4,-7,-1,0,0,0,0
283,532,227,Ismael Juma, Thursday,1,11,0,181,4,373,0,2,2,2,1,12,11,2,23,23,23,18,373,41,307,103,202,25,175,231,100,131,9,9,10,0.08,52,52,53,23,0,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,532,703,Ismael Juma, Thursday,1,7,1,181,4,466,0,2,2,2,1,11,10,2,25,25,25,17,466,50,318,116,196,98,181,245,109,136,7,7,7,0.31,53,53,53,29,0,5,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,532,237,Ismael Juma, Thursday,1,41,12,181,120,956,0,4,4,4,1,23,20,12,35,35,35,20,956,102,734,219,502,120,364,519,212,307,31,31,31,0.16,146,144,149,65,0,4,24,13,6,1,1,2,0,0,0,0,-1,-4,-3,4,6,6,6,4,48,9,39,13,22,0,13,24,14,10,0,0,0,-0.01,9,9,9,6,0,2,2,1,0,0,-1,1,0
286,532,240,Ismael Juma, Thursday,1,7,0,181,4,135,0,1,1,1,1,5,5,1,13,13,13,9,135,21,91,42,41,23,47,70,43,27,3,3,3,0.25,19,18,19,13,0,0,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,532,250,Ismael Juma, Thursday,1,12,2,181,16,178,0,1,1,1,1,11,10,1,10,10,10,9,178,18,137,43,84,23,76,94,42,52,2,2,2,0.17,17,17,17,10,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,532,254,Ismael Juma, Thursday,1,4,0,181,17,81,0,1,1,1,1,5,5,1,5,5,5,5,81,12,48,27,18,21,26,38,24,14,3,3,3,0.44,9,9,9,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,532,273,Ismael Juma, Thursday,1,3,0,181,4,49,0,1,1,1,1,4,4,1,2,2,2,2,49,6,14,6,5,29,6,10,6,4,2,2,2,2.07,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,532,274,Ismael Juma, Thursday,1,4,0,181,8,60,0,2,2,2,2,7,7,1,3,3,3,3,60,10,28,9,13,22,12,24,12,12,3,3,3,0.79,8,8,8,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,532,276,Ismael Juma, Thursday,1,3,0,181,4,40,0,1,1,1,1,4,4,1,2,2,2,2,40,6,13,5,5,21,5,9,5,4,2,2,2,1.62,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,532,277,Ismael Juma, Thursday,1,4,0,181,2,49,0,1,1,1,1,1,1,1,2,2,2,2,49,6,6,5,0,37,4,5,5,0,1,1,1,6.17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,532,279,Ismael Juma, Thursday,1,4,0,181,4,58,0,1,1,1,1,7,7,1,3,3,3,3,58,8,29,14,14,21,16,22,14,8,3,3,3,0.72,5,5,5,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,532,282,Ismael Juma, Thursday,1,3,0,181,3,51,0,2,2,2,1,9,9,1,2,2,2,2,51,5,24,9,12,22,11,18,10,8,4,4,4,0.92,5,5,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,532,284,Ismael Juma, Thursday,1,5,0,181,4,63,0,4,4,4,1,14,13,1,2,2,2,2,63,8,33,12,20,22,18,28,14,14,8,8,8,0.67,9,9,9,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,533,254,Ismael Juma, Thursday,1,5,0,33,19,70,0,1,1,1,1,5,5,1,4,4,4,4,70,10,35,20,11,25,18,26,17,9,2,2,2,0.71,6,6,6,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-11,-2,-13,-7,-7,4,-8,-12,-7,-5,-1,-1,-1,0.27,-3,-3,-3,-1,0,0,0,0,0,0,0,0,0
297,534,118,Ismael Juma, Thursday,1,10,1,421,20,253,0,2,2,2,1,9,9,1,18,18,18,14,253,27,198,61,114,28,103,150,63,87,5,5,5,0.14,44,44,44,34,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,-2,-1,0,-3,-3,-2,-1,0,0,0,0.000000000596046,0,0,0,0,0,0,-1,0,0,0,0,0,0
298,535,273,Ismael Juma, Thursday,1,4,0,61,4,45,0,2,2,2,1,6,6,1,1,1,1,1,45,5,11,5,4,29,5,8,5,3,2,2,2,2.64,2,2,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0,2,2,0,-1,-1,-1,-1,-4,-1,-3,-1,-1,0,-1,-2,-1,-1,0,0,0,0.57,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
299,535,274,Ismael Juma, Thursday,1,5,0,61,8,52,0,2,2,2,2,7,7,1,2,2,2,2,52,9,21,8,9,22,10,18,10,8,3,3,3,1.05,5,5,5,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-8,-1,-7,-1,-4,0,-2,-6,-2,-4,0,0,0,0.26,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0
300,535,276,Ismael Juma, Thursday,1,4,0,61,5,35,0,2,2,2,1,6,6,1,1,1,1,1,35,4,10,4,4,21,4,7,4,3,2,2,2,2.1,2,2,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0,2,2,0,-1,-1,-1,-1,-5,-2,-3,-1,-1,0,-1,-2,-1,-1,0,0,0,0.48,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
301,535,277,Ismael Juma, Thursday,1,5,0,61,2,47,0,1,1,1,1,1,1,1,1,1,1,1,47,5,5,4,0,37,3,4,4,0,1,1,1,7.4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,1.23,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
302,535,279,Ismael Juma, Thursday,1,5,0,61,5,53,0,2,2,2,1,9,9,1,2,2,2,2,53,6,26,13,13,21,15,20,13,7,3,3,3,0.81,4,4,4,2,0,0,1,0,2,0,0,0,0,1,1,1,0,2,2,0,-1,-1,-1,-1,-5,-2,-3,-1,-1,0,-1,-2,-1,-1,0,0,0,0.09,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
303,535,282,Ismael Juma, Thursday,1,4,0,61,4,47,0,4,4,4,1,16,16,1,1,1,1,1,47,4,21,8,11,22,10,16,9,7,4,4,4,1.05,4,4,4,1,0,0,0,0,3,0,0,0,0,2,2,2,0,7,7,0,-1,-1,-1,-1,-4,-1,-3,-1,-1,0,-1,-2,-1,-1,0,0,0,0.13,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
304,535,284,Ismael Juma, Thursday,1,6,0,61,5,58,0,8,8,8,1,25,24,1,1,1,1,1,58,6,30,11,19,22,17,26,13,13,8,8,8,0.73,8,8,8,1,0,0,0,0,4,1,0,0,0,4,4,4,0,11,11,0,-1,-1,-1,-1,-5,-2,-3,-1,-1,0,-1,-2,-1,-1,0,0,0,0.06,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0
305,692,1172,Alex Feinberg, Thursday,15,1,0,140,153,153,0,2,2,2,1,11,10,1,9,7,9,5,153,21,125,55,69,7,68,91,51,40,7,7,9,0.06,21,21,23,12,2,0,5,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,692,208,Alex Feinberg, Thursday,15,14,2,140,11,199,0,2,2,2,1,14,13,1,9,9,9,6,199,24,150,46,101,25,90,116,46,70,4,4,6,0.17,21,21,23,14,0,3,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,-5,3,0,-3,-3,-5,2,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
307,692,209,Alex Feinberg, Thursday,15,16,1,140,16,389,1,2,2,2,1,11,10,2,25,24,25,18,389,46,315,107,196,28,170,230,100,130,7,7,7,0.09,56,56,58,25,1,2,8,6,3,0,0,0,1,0,0,0,0,1,0,-1,-3,-2,-3,-3,-27,-4,-23,-14,-6,0,-11,-14,-13,-1,0,0,0,0.01,-3,-3,-3,-3,-1,0,-1,0,0,0,0,0,0
308,538,118,Alex Feinberg, Friday,15,11,1,186,2,253,0,2,2,2,1,9,9,1,18,18,18,14,253,27,198,61,114,28,103,150,63,87,5,5,5,0.14,44,44,44,34,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000596046,0,0,0,0,0,0,0,0,0,0,0,0,0
309,541,989,bbansal, Tuesday,14,1,1,56,3,312,0,2,2,2,1,8,7,2,19,17,19,14,312,32,174,60,100,106,93,137,63,74,5,5,5,0.61,40,40,41,22,2,1,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,693,1154,Alex Feinberg, Tuesday,15,4,3,50,14,305,0,1,1,1,1,6,5,1,22,22,22,22,305,39,162,88,79,104,67,86,63,23,3,3,3,0.64,25,25,25,22,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,1,3,3,0,10,1,1,1,0,0,0,0,0.05,1,1,1,1,0,0,0,0,0,0,0,0,0
311,693,1155,Alex Feinberg, Tuesday,15,4,3,50,15,405,0,2,2,2,1,24,20,2,14,14,14,9,405,57,302,131,208,47,182,216,107,109,5,5,5,0.16,33,33,33,18,0,1,3,5,3,2,1,0,0,0,0,0,0,-2,-2,0,1,1,1,1,15,1,4,2,1,11,1,2,1,1,0,0,0,0.04,1,1,1,1,0,0,0,0,0,-1,0,0,0
312,693,1164,Alex Feinberg, Tuesday,15,15,4,50,15,440,0,2,2,2,1,26,24,2,12,12,12,10,440,42,306,128,211,93,149,182,96,86,6,6,6,0.3,32,32,32,14,0,1,3,2,4,2,0,0,0,0,0,0,0,-3,-1,0,1,1,1,1,15,1,4,2,1,11,1,2,1,1,0,0,0,0.03,1,1,1,1,0,0,0,0,0,0,0,0,0
313,694,934,bbansal, Tuesday,15,5,1,56,3,312,0,2,2,2,1,8,7,2,19,17,19,14,312,32,174,60,100,106,93,137,63,74,5,5,5,0.61,40,40,41,22,2,1,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.0000000143051,0,0,1,0,0,0,0,0,0,0,0,0,0
314,545,997,Alex Feinberg, Tuesday,20,1,0,105,10,181,0,1,1,1,1,4,4,1,21,21,21,21,181,27,132,59,52,22,51,77,39,38,3,3,3,0.17,26,26,26,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,545,998,Alex Feinberg, Tuesday,20,1,0,105,3,21,0,1,1,1,1,1,1,1,2,4,4,3,21,4,17,12,2,0,5,7,5,2,1,1,1,0,4,4,4,4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,546,997,Alex Feinberg, Wednesday,7,2,0,137,2,181,0,1,1,1,1,4,4,1,21,21,21,21,181,27,133,59,53,21,52,78,39,39,3,3,3,0.16,26,26,26,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0,1,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
317,547,1000,Alex Feinberg, Wednesday,9,1,0,75,5,959,0,4,4,4,1,23,20,12,35,35,35,20,959,102,736,219,503,121,364,519,212,307,31,31,31,0.16,147,145,150,65,0,4,24,13,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,547,997,Alex Feinberg, Wednesday,9,3,0,75,2,181,0,1,1,1,1,4,4,1,21,21,21,21,181,27,133,59,53,21,52,78,39,39,3,3,3,0.16,26,26,26,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000357628,0,0,0,0,0,0,0,0,0,0,0,0,0
319,696,252,Alex Feinberg, Wednesday,15,7,1,105,10,181,0,1,1,1,1,4,4,1,21,21,21,21,181,27,132,59,52,22,51,77,39,38,3,3,3,0.17,26,26,26,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,696,628,Alex Feinberg, Wednesday,15,4,0,105,3,21,0,1,1,1,1,1,1,1,2,4,4,3,21,4,17,12,2,0,5,7,5,2,1,1,1,0,4,4,4,4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,697,252,Alex Feinberg, Wednesday,15,8,1,137,2,181,0,1,1,1,1,4,4,1,21,21,21,21,181,27,133,59,53,21,52,78,39,39,3,3,3,0.16,26,26,26,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0,1,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
322,698,237,Alex Feinberg, Wednesday,15,42,13,75,5,911,0,4,4,4,2,27,23,8,29,29,29,16,911,93,697,206,481,121,351,495,198,297,31,31,31,0.17,138,136,141,59,0,2,22,12,6,1,2,1,0,0,0,0,1,4,3,-4,-6,-6,-6,-4,-45,-9,-37,-13,-21,1,-13,-24,-14,-10,0,0,0,0.01,-8,-8,-8,-6,0,-2,-2,-1,0,0,1,-1,0
323,698,252,Alex Feinberg, Wednesday,15,9,2,75,2,181,0,1,1,1,1,4,4,1,21,21,21,21,181,27,133,59,53,21,52,78,39,39,3,3,3,0.16,26,26,26,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000357628,0,0,0,0,0,0,0,0,0,0,0,0,0
324,700,1164,Alex Feinberg, Wednesday,21,16,4,33,63,501,1,2,2,2,1,31,27,3,13,13,13,11,501,51,358,142,254,92,175,214,107,107,6,6,6,0.26,38,38,38,17,0,1,3,2,4,3,0,0,0,0,0,0,0,5,3,1,1,1,1,1,61,9,52,14,43,-1,26,32,11,21,0,0,0,-0.04,6,6,6,3,0,0,0,0,0,1,0,0,0
325,700,1165,Alex Feinberg, Wednesday,21,7,1,33,1070,6686,1,1,1,1,1,5,5,38,936,676,938,834,6686,570,5999,1980,3097,117,2266,3705,1307,2398,20,16,20,0.02,1444,1397,1484,1091,262,95,123,70,3,0,0,0,34,0,0,0,0,0,0,4,118,88,118,106,846,68,762,243,400,16,293,478,165,313,2,2,2,-0.000000000447035,186,179,191,138,30,12,16,8,0,0,0,0,4
326,700,1166,Alex Feinberg, Wednesday,21,17,2,33,52,443,0,4,4,4,1,27,24,1,13,12,13,10,443,63,350,147,221,30,170,223,112,111,8,8,9,0.09,58,52,61,15,1,1,6,2,4,3,0,0,1,0,1,0,0,2,2,0,1,1,1,1,52,7,45,15,34,0,20,27,11,16,0,0,0,-0.01,8,7,9,1,0,0,0,0,0,0,0,0,0
327,548,1000,Alex Feinberg, Friday,11,2,1,139,3,960,0,4,4,4,1,23,20,12,35,35,35,20,960,102,737,219,504,121,365,520,212,308,31,31,31,0.16,147,145,150,65,0,4,24,13,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,-0.00000000357628,0,0,0,0,0,0,0,0,0,0,0,0,0
328,701,237,Alex Feinberg, Friday,12,43,14,139,3,912,0,4,4,4,2,27,23,8,29,29,29,16,912,93,698,206,482,121,352,496,198,298,31,31,31,0.17,138,136,141,59,0,2,22,12,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.00000000178814,0,0,0,0,0,0,0,0,0,0,0,0,0
